id,label,categories
11524,"callinfo,transfer","topic,topic"
11526,"calling all modders!,fixed for upcoming version","complex,topic"
11527,"calling all modders!,question for issue poster","status,topic"
11531,"cam,duplicate","status,topic"
11537,"campaign,help","topic,topic"
11539,"campaigns,gamification","topic,topic"
11542,"campfire adapter,documentation,getting started,heroku deployment","dev,topic,topic,type"
11543,"campfire adapter,getting started","dev,topic"
11544,"campfire adapter,getting started,stale","dev,status,topic"
11548,"cams,esa-toolbox,s5p-vdaf","topic,topic,topic"
11549,"cams,s5p-vdaf","topic,topic"
11552,"can be closed?,comp(modal)","status,topic"
11553,"can be closed?,driver: mongodb","env,status"
11554,"can be closed?,enhancement","status,type"
11555,"can be closed?,needs: reproduce","status,status"
11556,"can be closed?,needs: reproduce,question","status,status,type"
11557,"can be closed?,question","status,type"
11558,"can be closed?,resolved","status,status"
11561,"can close out soon,bug","status,type"
11562,"can close out soon,documentation","status,type"
11563,"can close out soon,generated code","status,topic"
11564,"can close out soon,microsoft on point","status,topic"
11565,"can close out soon,ready to merge","status,status"
11566,"can close out soon,ready to merge,vs preview issue,wizard","status,status,topic,topic"
11567,"can close out soon,uwp","status,unknown"
11568,"can close out soon,version increment required","complex,status"
11569,"can close out soon,wizard,bug","status,topic,type"
11576,"can of worms,dead issue?,won't fix","status,status,unknown"
11579,"can't be reproduced,question","status,type"
11583,"can't fix,cygwin","status,topic"
11584,"can't fix,duplicate","status,status"
11585,"can't fix,garry's fault","status,topic"
11586,"can't fix,not a bug","status,status"
11587,"can't fix,not railcraft","status,topic"
11588,"can't fix,windows","env,status"
11589,"can't fix,wontfix","status,status"
11591,"can't fix/won't fix,unrelated to mv","complex,status"
11595,"can't replicate,has pr","status,status"
11596,"can't replicate,missing code to replicate,needs more info","status,status,status"
11597,"can't replicate,needs more info","status,status"
11598,"can't replicate,windows","env,status"
11602,"can't reproduce - development build,needs more info","status,status"
11603,"can't reproduce - development build,needs settings,needs more info","status,status,status"
11604,"can't reproduce - development build,os: linux","env,status"
11607,"can't reproduce,clos","status,unknown"
11608,"can't reproduce,conformance tool","status,topic"
11609,"can't reproduce,connector","status,topic"
11610,"can't reproduce,crash","status,type"
11611,"can't reproduce,crash,outdated","status,status,type"
11612,"can't reproduce,critical","priority,status"
11613,"can't reproduce,defect","status,type"
11614,"can't reproduce,documentation","status,type"
11615,"can't reproduce,fixed","status,status"
11616,"can't reproduce,gpg related issue","status,topic"
11617,"can't reproduce,help wanted","status,status"
11618,"can't reproduce,help wanted,macos","env,status,status"
11619,"can't reproduce,human source","status,topic"
11620,"can't reproduce,images","status,topic"
11621,"can't reproduce,important","priority,status"
11622,"can't reproduce,invalid","status,status"
11623,"can't reproduce,macos","env,status"
11624,"can't reproduce,missing information","status,status"
11625,"can't reproduce,module: all","status,topic"
11626,"can't reproduce,need feedback","status,status"
11627,"can't reproduce,need more info","status,status"
11628,"can't reproduce,needs info","status,status"
11629,"can't reproduce,non-dollchan bug","complex,status"
11630,"can't reproduce,nvidia","status,topic"
11631,"can't reproduce,on hold","status,status"
11632,"can't reproduce,outdated","status,status"
11633,"can't reproduce,p1,pick up","priority,status,status"
11634,"can't reproduce,pending feedback","status,status"
11635,"can't reproduce,performance","status,topic"
11636,"can't reproduce,play.jcz","status,topic"
11637,"can't reproduce,priority 1","priority,status"
11638,"can't reproduce,replays","status,topic"
11639,"can't reproduce,stale","status,status"
11640,"can't reproduce,thirdparty problem","status,topic"
11641,"can't reproduce,upstream","status,status"
11642,"can't reproduce,urgent","priority,status"
11643,"can't reproduce,urgent (fix in a few days)","priority,status"
11644,"can't reproduce,waiting for feedback","status,status"
11645,"can't reproduce,waiting for reply","status,status"
11646,"can't reproduce,wontfix","status,status"
11649,"can't-reproduce,needs-reproduction","status,status"
11652,"can-not-reproduce,needs-update","status,status"
11656,"can-use-for-docs,investigating","status,status"
11659,"canceled,proposal","status,type"
11661,"cancellation,exception handling","status,topic"
11662,"cancellation,potential api breaker","complex,status"
11664,"cancelled,p4","status,unknown"
11665,"cancelled,p4,version 7.0 ea","status,unknown,version"
11666,"cancelled,version 7.0 ea","status,version"
11669,"candidate for close,enhancement/user","complex,status"
11670,"candidate for close,p3 - wouldn't it be nice if...,plugins","priority,status,topic"
11676,"candidate-for-next-version,has pr","status,status"
11677,"candidate-for-next-version,ready-to-be-implemented-by-volunteer","status,status"
11684,"cannot duplicate,need more information","status,status"
11686,"cannot fix,docs issue","status,type"
11688,"cannot recreate,fixed in repo","complex,status"
11689,"cannot recreate,more info needed","status,status"
11691,"cannot replicate,low priority","priority,status"
11692,"cannot replicate,mod interaction","status,topic"
11693,"cannot replicate,old version","status,status"
11698,"cannot reproduce,bug","status,type"
11699,"cannot reproduce,duplicate","status,status"
11700,"cannot reproduce,duplicate,waiting for feedback","status,status,status"
11701,"cannot reproduce,gb-core","status,topic"
11702,"cannot reproduce,help wanted","status,status"
11703,"cannot reproduce,invalid","status,status"
11704,"cannot reproduce,low priority","priority,status"
11705,"cannot reproduce,need additional information","status,status"
11706,"cannot reproduce,need more information","status,status"
11707,"cannot reproduce,no action taken","status,status"
11708,"cannot reproduce,not following template","status,status"
11709,"cannot reproduce,specification","status,topic"
11710,"cannot reproduce,stale","status,status"
11711,"cannot reproduce,ui","status,topic"
11712,"cannot reproduce,user feedback needed","status,status"
11713,"cannot reproduce,waiting for feedback","status,status"
11714,"cannot reproduce,waiting for feedback,bug","status,status,type"
11715,"cannot reproduce,waiting for information","status,status"
11716,"cannot reproduce,win32","status,topic"
11717,"cannot reproduce,windows","env,status"
11719,"cannot work around,has issue test","status,status"
11720,"cannot work around,has issue test,intermittent error","complex,status,status"
11722,"cannot yet repro,component/scroller","status,topic"
11727,"cannot-reproduce,enhancement","status,type"
11728,"cannot-reproduce,enhancement,low-priority","priority,status,type"
11729,"cannot-reproduce,pending","status,status"
11730,"cannot-reproduce,waiting-for-answer","status,status"
11731,"cannot-reproduce,waiting-for-answer,wontfix","status,status,status"
11733,"cannotreproduce,graveyard","status,unknown"
11734,"cannotreproduce,needsfeedback","status,status"
11736,"cannot_reproduce,ds","status,topic"
11737,"cannot_reproduce,external,support_request","env,status,type"
11738,"cannot_reproduce,ops","status,topic"
11739,"cannot_reproduce,stale","status,status"
11740,"cannot_reproduce,support_request","status,type"
11742,"canon,trajectory-planner","topic,unknown"
11748,"cant reproduce,mod: vobject","status,topic"
11751,"cant-fix,editor","status,topic"
11755,"cant-reproduce,geo-restricted","status,topic"
11756,"cant-reproduce,pid1","status,topic"
11758,"cantfix,plugin: flash","status,topic"
11759,"cantfix,pre-8.3","status,version"
11760,"cantfix,workaround","status,status"
11763,"cantfix/wontfix,enhancement","status,type"
11767,"canvas functionality,difficulty: 2","priority,topic"
11769,"canvasapp,assigned-to-author","status,topic"
11770,"canvasapp,in-progress","status,topic"
11776,"capital improvement planning,holisitc testing","topic,topic"
11777,"capital improvement planning,holisitc testing,installed","status,topic,topic"
11778,"capital improvement planning,holisitc testing,installed,verified","status,status,topic,topic"
11785,"capture,deployer","topic,topic"
11786,"capture,help wanted","status,topic"
11790,"card,engine","topic,topic"
11792,"card: alarm-panel,good first issue","priority,topic"
11797,"card:backlog,feature","status,type"
11798,"card:backlog,feature,sct_qc","status,topic,type"
11802,"card:work_in_process,priority:low,sct_concat_transfo","priority,topic,topic"
11803,"card:work_in_process,question","topic,type"
11804,"card:work_in_process,sct_concat_transfo","topic,topic"
11806,"carddav,high priority","priority,topic"
11807,"carddav,waiting for feedback,high priority","priority,status,topic"
11811,"cards,need_more_info","status,topic"
11812,"cards,polish","topic,topic"
11813,"cards,polish,script editor","topic,topic,topic"
11815,"cargo-add,hard","priority,topic"
11816,"cargo-add,hard,working on it","priority,status,topic"
11818,"cargo-list,easy","priority,topic"
11820,"carlos-wontfix,wontfix","status,status"
11826,"cartography,dashboards","topic,topic"
11827,"cartography,production","topic,topic"
11829,"carts,implemented","status,topic"
11830,"carts,rejected","status,topic"
11832,"case registry,need info,type - enhancement","status,topic,type"
11834,"case study,design","dev,topic"
11835,"case study,gray langur","topic,unknown"
11837,"case-insensitive,duplicate","status,topic"
11838,"case-sensitivity,resolve,verified","status,status,topic"
11839,"case-sensitivity,verified","status,topic"
11843,"cassandra 3.x compatibility,n00b","priority,topic"
11844,"cassandra 4.x compatibility,coordination","topic,topic"
11846,"cat-bug,help wanted","status,type"
11847,"cat-bug,high-priority","priority,type"
11848,"cat-bug,needs-discussion","status,type"
11849,"cat-bug,os-windows","env,type"
11851,"cat-compatibility,cat-feature","topic,type"
11852,"cat-compatibility,help wanted","status,topic"
11853,"cat-compatibility,help wanted,os-linux","env,status,topic"
11854,"cat-compatibility,plugnplay","topic,topic"
11856,"cat-css,epub32","topic,topic"
11857,"cat-css,status-deferred","status,topic"
11860,"cat-feature,good first issue","priority,type"
11861,"cat-feature,good first issue,help wanted","priority,status,type"
11862,"cat-feature,needs-discussion","status,type"
11863,"cat-feature,os-windows","env,type"
11864,"cat-performance,needs-confirmation","status,topic"
11867,"cat-readingsystemobject,epub32","topic,topic"
11870,"cat-speccommentplaceholder,epub32","topic,topic"
11872,"cat-w3cspecreferences,epub32","topic,topic"
11874,"cat: art,easy fix","priority,topic"
11877,"cat: canvas-rendering,type: api-change","topic,topic"
11881,"cat: deep linking,locked-by: lock-bot","status,topic"
11885,"cat: looks,important","priority,topic"
11888,"cat: pen,important","priority,topic"
11893,"cat: qwg,prio: medium","priority,topic"
11896,"cat: sensing,wontfix","status,topic"
11899,"cat: try-it-out,locked-by: lock-bot","status,topic"
11901,"cat: typescript,status: pr proposed","status,topic"
11905,"cat:bug,pr-ongoing,prio:high","priority,status,type"
11906,"cat:bug,prio:high","priority,type"
11907,"cat:bug,stale","status,type"
11909,"cat:build,low-hanging-fruit,patch-exists","priority,status,topic"
11910,"cat:build,patch-exists","status,topic"
11911,"cat:cleanup,cat:testing","topic,topic"
11914,"cat:doc,low-hanging-fruit","priority,type"
11915,"cat:doc,patch-exists,sf:feature-request,sf:open,sf:pri-3,sf:remind","priority,priority,status,status,type,type"
11916,"cat:doc,sf:feature-request,sf:open,sf:pri-3,sf:remind","priority,priority,status,type,type"
11917,"cat:doc,sf:feature-request,sf:open,sf:remind","priority,status,type,type"
11919,"cat:enhancement,feat:rpc,org:planned","topic,topic,type"
11920,"cat:enhancement,org:planned","topic,type"
11929,"cat:type-system,sf:feature-request,sf:open","status,topic,type"
11930,"cat:type-system,sf:feature-request,sf:open,sf:pri-4","priority,status,topic,type"
11934,"catalog record,in progress","status,topic"
11935,"catalog record,pwa","topic,topic"
11936,"catalog,cost-small,server-side","priority,topic,topic"
11944,"categories,labels,packager codes","topic,topic,unknown"
11945,"categories,packager codes","topic,unknown"
11946,"categories,priority","priority,unknown"
11948,"categorization,debated","topic,topic"
11949,"categorization,upstream","status,topic"
11952,"category - 2d / columbus view,category - 3d tiles","topic,topic"
11954,"category - 3d tiles,category - polyline","topic,topic"
11955,"category - 3d tiles,onramping","topic,unknown"
11957,"category - architecture / api,category - terrain and imagery,onramping","topic,topic,unknown"
11958,"category - billboards,category - labels,category - polyline","topic,topic,topic"
11959,"category - billboards,type - bug","topic,type"
11962,"category - gltf,type - bug","topic,type"
11964,"category - graphics,onramping","topic,unknown"
11965,"category - graphics,type - bug","topic,type"
11969,"category - sandcastle,type - bug","topic,type"
11971,"category code-quality,micro","topic,topic"
11974,"category design,macro","dev,topic"
11975,"category design,macro,security","dev,topic,topic"
11977,"category known-security-issues,security","topic,topic"
11978,"category known-security-issues,upstream","status,topic"
11980,"category upstream-updates,upstream","status,topic"
11987,"category-major,status-accepted","priority,status"
11989,"category-open source,priority-high","priority,topic"
11995,"category/accessibility,category/ux","topic,topic"
12003,"category: acl & authentication,category: api  cli","topic,topic"
12004,"category: acl & authentication,category: backend","topic,topic"
12005,"category: acl & authentication,category: media management","topic,topic"
12008,"category: alias,status: accepted","status,topic"
12015,"category: backend,category: css xhtml js browsers","topic,topic"
12016,"category: backend,category: css xhtml js browsers,category: syntax,difficulty: complex","priority,topic,topic,topic"
12017,"category: backend,category: css xhtml js browsers,on hold","status,topic,topic"
12018,"category: backend,category: design","dev,topic"
12019,"category: backend,category: syntax","topic,topic"
